loan_id,account_id,loan_amount,loan_duration,loan_payments,status,account_district_id,disp_id,client_id,has_disponent,client_district_id,last_balance,monthly_diff,code,region,no. of municipalities with inhabitants < 499,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants > 2000,no. of cities ,ratio of urban inhabitants,average salary,ratio enterpreneurs,unemploymant rate growth,crime rate growth,age_on_loan_request,age_on_loan_request_disc,account_frequency_issuance after transaction,account_frequency_monthly issuance,account_frequency_weekly issuance,gender_Female,gender_Male
7096,10257,37812,12,3151,,27,12308,12616,False,27,67407.8,16154,27,7.0,71,19,10,7,0.43799999999999994,8561,0.11,0.64,0.0014562096941959641,34,2.0,0.0,1.0,0.0,1.0,0.0
6078,5283,170832,48,3559,,15,6383,6383,False,15,52125.4,-35249,15,5.0,22,16,8,5,0.519,9045,0.124,0.4700000000000002,0.0005782706306551466,29,1.0,0.0,1.0,0.0,0.0,1.0
5046,349,42816,12,3568,,72,426,426,True,72,18696.6,4353,72,4.0,32,50,11,4,0.626,8994,0.11,0.9900000000000002,-0.0020519896339144354,61,5.0,0.0,1.0,0.0,0.0,1.0
5334,1876,209040,24,8710,,1,2277,2277,False,1,57504.2,6572,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,19,0.0,0.0,1.0,0.0,0.0,1.0
6969,9673,88200,36,2450,,76,11598,11906,True,76,56477.5,-9786,76,4.0,31,32,15,7,0.512,8369,0.107,1.1499999999999995,-0.007293768499399383,54,4.0,0.0,1.0,0.0,0.0,1.0
6821,9037,321936,48,6707,,1,10822,11130,True,1,62516.8,8547,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,37,2.0,0.0,1.0,0.0,1.0,0.0
5760,3862,74916,36,2081,,1,4656,4656,False,1,43455.2,10731,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,56,4.0,0.0,1.0,0.0,0.0,1.0
5614,3137,253560,60,4226,,39,3793,3793,False,39,36718.7,-24266,39,3.0,17,4,5,4,0.899,10446,0.09,2.0600000000000005,-0.0017014888027023646,47,3.0,0.0,1.0,0.0,1.0,0.0
7091,10243,113436,36,3151,,44,12291,12599,False,44,110482.6,8498,44,2.0,77,26,9,7,0.53,8254,0.097,0.9699999999999998,0.0015055962729390376,43,3.0,0.0,1.0,0.0,0.0,1.0
5698,3556,174840,60,2914,,58,4291,4291,False,58,27706.0,-13079,58,6.0,98,16,7,4,0.636,8757,0.096,0.5700000000000003,0.002372577040049833,47,3.0,0.0,1.0,0.0,1.0,0.0
5169,1068,253200,60,4220,,52,1282,1282,False,52,48603.2,8911,52,2.0,59,41,11,10,0.619,8363,0.108,0.9700000000000002,0.0016905015394354445,62,5.0,0.0,1.0,0.0,0.0,1.0
7294,11327,39168,24,1632,,7,13615,13923,False,7,62119.2,7661,7,1.0,38,28,4,6,0.634,9920,0.13,0.6100000000000003,0.005880179466877804,20,1.0,0.0,1.0,0.0,1.0,0.0
5318,1808,385584,48,8033,,28,2190,2190,True,28,18109.0,1065,28,7.0,66,26,10,8,0.369,8594,0.112,0.3899999999999997,-0.0007581919190526737,24,1.0,0.0,1.0,0.0,0.0,1.0
5368,2073,44640,24,1860,,59,2514,2514,False,59,39246.8,2803,59,6.0,41,29,9,6,0.621,8444,0.106,0.22999999999999998,-0.0026637029144583957,42,3.0,0.0,1.0,0.0,0.0,1.0
6923,9433,44640,24,1860,,59,11301,11609,False,59,38043.6,2717,59,6.0,41,29,9,6,0.621,8444,0.106,0.22999999999999998,-0.0026637029144583957,42,3.0,0.0,1.0,0.0,0.0,1.0
5463,2413,17952,12,1496,,33,2915,2915,False,33,31076.0,6349,33,3.0,24,17,10,11,0.847,8705,0.116,1.8600000000000003,0.001562301441951905,45,3.0,0.0,1.0,0.0,1.0,0.0
5265,1498,165780,60,2763,,62,1816,1816,False,62,43363.9,2168,62,6.0,22,41,15,5,0.40700000000000003,8544,0.109,0.5700000000000001,0.0012835648783702158,47,3.0,0.0,0.0,1.0,0.0,1.0
6321,6505,38496,12,3208,,7,7855,7855,False,7,92223.4,7094,7,1.0,38,28,4,6,0.634,9920,0.13,0.6100000000000003,0.005880179466877804,35,2.0,0.0,1.0,0.0,1.0,0.0
5226,1318,185544,36,5154,,56,1594,1594,False,56,13694.4,3807,56,6.0,11,42,15,8,0.46,8772,0.126,0.29000000000000004,0.002439709481963003,59,4.0,0.0,1.0,0.0,0.0,1.0
6868,9208,82128,24,3422,,29,11029,11337,False,29,37167.7,-20154,29,7.0,52,10,6,6,0.556,8843,0.113,0.7800000000000002,0.0015312595703723148,30,2.0,0.0,1.0,0.0,0.0,1.0
4967,37,318480,60,5308,,20,45,45,False,20,16367.8,5453,20,5.0,94,14,4,4,0.584,8547,0.12,0.9900000000000002,-0.00029725674489709255,46,3.0,0.0,1.0,0.0,0.0,1.0
5293,1656,189792,48,3954,,47,2008,2008,False,47,37600.4,-14401,47,2.0,83,26,6,6,0.728,9538,0.111,0.30000000000000004,-0.004114897281338418,58,4.0,0.0,1.0,0.0,0.0,1.0
5865,4354,327660,60,5461,,38,5245,5245,False,38,59536.5,12563,38,3.0,41,23,6,4,0.598,8965,0.104,1.1500000000000004,0.001968503937007874,57,4.0,0.0,1.0,0.0,1.0,0.0
5841,4268,41988,12,3499,,77,5143,5143,True,77,57965.7,7506,77,4.0,8,35,15,4,0.535,8909,0.113,1.5499999999999998,0.0008751556767309569,26,1.0,0.0,1.0,0.0,0.0,1.0
5526,2725,69624,36,1934,,52,3291,3291,False,52,49870.2,5539,52,2.0,59,41,11,10,0.619,8363,0.108,0.9700000000000002,0.0016905015394354445,52,4.0,0.0,1.0,0.0,0.0,1.0
6852,9140,16032,48,334,,32,10944,11252,False,32,30634.0,8272,32,3.0,32,19,9,10,0.81,9272,0.118,0.4200000000000004,0.0015705610234346742,33,2.0,0.0,1.0,0.0,1.0,0.0
6469,7180,99744,24,4156,,7,8666,8666,False,7,71878.9,-15103,7,1.0,38,28,4,6,0.634,9920,0.13,0.6100000000000003,0.005880179466877804,27,1.0,0.0,0.0,1.0,1.0,0.0
6168,5698,99216,36,2756,,1,6892,6892,True,1,30810.9,8126,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,48,3.0,0.0,1.0,0.0,1.0,0.0
7292,11317,317460,60,5291,,50,13604,13912,False,50,76508.5,9962,50,2.0,75,33,5,6,0.52,8187,0.094,0.6200000000000001,0.00010720307185529534,23,1.0,0.0,1.0,0.0,0.0,1.0
5036,309,91248,48,1901,,14,376,376,False,14,14866.7,782,14,5.0,69,27,11,9,0.748,10045,0.135,0.29000000000000004,-0.0017390227705052733,26,1.0,0.0,1.0,0.0,1.0,0.0
5644,3293,276084,36,7669,,1,3984,3984,False,1,57631.4,-42429,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,35,2.0,0.0,1.0,0.0,1.0,0.0
6856,9156,163332,36,4537,,18,10963,11271,False,18,17621.0,1174,18,5.0,60,13,3,4,0.653,8968,0.131,0.52,0.002404560177654564,61,5.0,0.0,1.0,0.0,0.0,1.0
5428,2262,230220,36,6395,,13,2739,2739,False,13,94156.9,2157,13,1.0,61,22,2,2,0.413,8598,0.123,0.48999999999999977,0.005155690732738636,49,3.0,0.0,1.0,0.0,0.0,1.0
5027,276,160920,36,4470,,38,333,333,False,38,48339.6,-21990,38,3.0,41,23,6,4,0.598,8965,0.104,1.1500000000000004,0.001968503937007874,27,1.0,0.0,1.0,0.0,0.0,1.0
4989,105,352704,48,7348,,21,127,127,False,21,30175.3,1775,21,5.0,87,16,8,7,0.67,9104,0.123,0.5599999999999998,0.000532187678403824,48,3.0,0.0,1.0,0.0,1.0,0.0
5221,1284,52512,12,4376,,55,1554,1554,False,55,41050.0,2413,55,6.0,49,70,18,9,0.33899999999999997,8743,0.111,0.5500000000000003,0.001496414971790986,54,4.0,0.0,1.0,0.0,0.0,1.0
6402,6922,139488,24,5812,,3,8356,8356,False,3,47956.3,-33263,3,1.0,55,26,5,5,0.41700000000000004,8980,0.111,0.26,-0.00014621437686091024,29,1.0,0.0,0.0,1.0,0.0,1.0
5346,1928,55632,24,2318,,70,2342,2342,False,70,38463.8,-13067,70,4.0,0,2,13,7,0.899,10177,0.081,1.12,0.0008059231850084271,50,4.0,0.0,1.0,0.0,0.0,1.0
6748,8645,240900,60,4015,,60,10354,10662,False,60,19813.8,7542,60,6.0,49,41,5,4,0.519,8441,0.115,1.0300000000000002,0.0033712028777238504,49,3.0,0.0,1.0,0.0,1.0,0.0
